,Unnamed: 0,model_number,Timestamp,Latitude,Longitude,Voltage,Current,State Of Charge,BM_MaxCellVolt,BM_MaxCellID,BM_MinCellVolt,Frame_numberV,BM_MinCellID,Max_monomer_temperature,Min_monomer_temperature,Charging_MOS_tube_status,Discharge_MOS_tube_status,Capacity(Ah),Charge_Discharge_cycles,isflag,date,charging_time_diff_min,zone,dqdv,Gaussian_smooth
649,188252,it_350317170589794,2024-06-25 23:46:00,19.1838283,72.8498966,47.8,6.7,33.3,2.191,1,2.173,0.018,22,37,37,1,1,12321,135,0,25-06-24,17.5,178,-369.99999999999477,
650,188254,it_350317170589794,2024-06-25 23:46:00,19.18364,72.85093,48.0,4.2,33.1,2.179,1,2.169,0.01,15,37,37,1,1,12247,135,0,25-06-24,0.333333333,178,24419.999999999654,
651,188339,it_350317170589794,2024-06-26 00:12:00,19.1802366,72.8608966,48.1,5.4,39.7,2.195,7,2.185,0.01,22,37,35,1,1,14689,135,0,26-06-24,0.333333333,178,,
652,188648,it_350317170589794,2024-06-26 05:01:00,19.1823716,72.8612716,48.0,12.4,36.6,2.209,1,2.184,0.025,22,31,31,1,1,13542,135,0,26-06-24,1.0,179,,
653,189405,it_350317170589794,2024-06-26 15:56:00,19.1792766,72.86464,47.6,8.9,27.2,2.176,1,2.155,0.021,22,33,31,1,1,10064,135,0,26-06-24,8.816666667,182,,
654,189531,it_350317170589794,2024-06-26 16:59:00,19.172035,72.8716866,46.6,11.2,20.2,2.168,1,2.138,0.03,22,33,31,1,1,7474,135,0,26-06-24,4.666666667,183,,
655,189589,it_350317170589794,2024-06-26 17:19:00,19.1656016,72.8739233,47.0,4.8,14.5,2.147,1,2.129,0.018,20,33,33,1,1,5365,135,0,26-06-24,0.5,184,2167.1428571428482,
656,189636,it_350317170589794,2024-06-26 17:26:00,19.175375,72.864765,46.3,10.5,10.4,2.137,1,2.114,0.023,22,33,33,1,1,3848,135,0,26-06-24,2.333333333,184,,
657,190784,it_350317170589794,2024-06-27 12:03:00,19.179135,72.8642949,46.2,6.8,5.6,2.112,12,2.095,0.017,20,31,28,1,1,2072,135,0,27-06-24,1116.166667,185,-185.00000000000395,1528.2412267350246
658,190788,it_350317170589794,2024-06-27 12:04:00,19.1773133,72.8639633,46.4,7.2,5.5,2.12,1,2.101,0.019,20,31,28,1,1,2035,135,0,27-06-24,0.5,185,-1988.7499999999893,1931.7298899486136
659,190920,it_350317170589794,2024-06-27 12:31:00,19.1752066,72.8564083,47.2,25.4,1.2,2.173,1,2.131,0.042,22,31,30,1,1,444,135,0,27-06-24,1.0,185,6290.000000000134,3244.541907368548
660,190923,it_350317170589794,2024-06-27 12:34:00,19.1752666,72.8564466,47.4,24.4,4.6,2.187,1,2.143,0.044,22,31,30,1,1,1702,135,0,27-06-24,1.0,185,6104.999999999914,4547.683993483923
661,190926,it_350317170589794,2024-06-27 12:37:00,19.17526,72.85645,47.6,25.1,7.9,2.194,1,2.151,0.043,22,31,30,1,1,2923,135,0,27-06-24,1.0,185,6105.00000000013,5988.834937764959
662,190929,it_350317170589794,2024-06-27 12:40:00,19.1753,72.8564166,47.8,24.3,11.2,2.204,1,2.16,0.044,22,31,30,1,1,4144,135,0,27-06-24,1.0,185,6104.999999999914,7249.410451230762
663,190932,it_350317170589794,2024-06-27 12:43:00,19.1752616,72.8564433,48.0,25.3,14.5,2.209,1,2.167,0.042,22,31,30,1,1,5365,135,0,27-06-24,1.0,185,8139.9999999998845,7854.446079584432
664,190936,it_350317170589794,2024-06-27 12:47:00,19.1751983,72.856455,48.2,24.7,18.9,2.22,1,2.177,0.043,22,31,30,1,1,6993,135,0,27-06-24,1.0,185,10175.000000000216,8299.97992964834
665,190941,it_350317170589794,2024-06-27 12:52:00,19.1751916,72.8564733,48.4,24.8,24.4,2.227,1,2.186,0.041,22,31,30,1,1,9028,135,0,27-06-24,1.0,185,8139.9999999998845,
666,190945,it_350317170589794,2024-06-27 12:56:00,19.1751866,72.8564799,48.6,23.4,28.8,2.238,1,2.194,0.044,22,31,30,1,1,10656,135,0,27-06-24,1.0,185,10175.000000000216,
667,190950,it_350317170589794,2024-06-27 13:01:00,19.1752116,72.8564566,48.8,24.6,34.3,2.248,1,2.205,0.043,22,31,31,1,1,12691,135,0,27-06-24,1.0,185,8324.999999999882,
668,190954,it_350317170589794,2024-06-27 13:05:00,19.1752233,72.8564383,49.0,25.5,38.8,2.254,1,2.212,0.042,22,31,31,1,1,14356,135,0,27-06-24,1.0,185,,
669,190992,it_350317170589794,2024-06-27 13:38:00,19.1752666,72.8563733,49.2,25.1,46.9,2.265,1,2.224,0.041,22,31,31,1,1,17353,135,0,27-06-24,1.0,186,6290.000000000134,6700.6054106061365
670,190995,it_350317170589794,2024-06-27 13:41:00,19.1752449,72.85641,49.4,24.4,50.3,2.276,1,2.232,0.044,22,31,31,1,1,18611,135,0,27-06-24,1.0,186,6289.999999999911,6566.007170532573
671,190998,it_350317170589794,2024-06-27 13:44:00,19.175175,72.85647,49.6,23.9,53.6,2.282,1,2.24,0.042,22,31,31,1,1,19869,135,0,27-06-24,1.0,186,7955.000000000169,6326.150948550572
672,191002,it_350317170589794,2024-06-27 13:48:00,19.1752733,72.85643,49.8,25.4,58.0,2.292,1,2.25,0.042,22,31,31,1,1,21460,135,0,27-06-24,1.0,186,6289.999999999911,6228.534355495949
673,191005,it_350317170589794,2024-06-27 13:51:00,19.17524,72.8564316,50.0,23.9,61.4,2.302,1,2.258,0.044,22,31,31,1,1,22718,135,0,27-06-24,1.0,186,6289.999999999911,5888.997488609975
674,191008,it_350317170589794,2024-06-27 13:54:00,19.1752216,72.856475,50.2,24.4,64.7,2.311,1,2.269,0.042,22,31,31,1,1,23976,136,0,27-06-24,1.0,186,3885.0000000000828,5498.0439606261225
675,191010,it_350317170589794,2024-06-27 13:56:00,19.175225,72.8565033,50.4,25.3,66.9,2.317,1,2.276,0.041,22,31,31,1,1,24753,136,0,27-06-24,1.0,186,6289.999999999911,4975.839534379223
676,191013,it_350317170589794,2024-06-27 13:59:00,19.1752083,72.8565216,50.6,23.9,70.3,2.33,1,2.287,0.043,22,31,31,1,1,26011,136,0,27-06-24,1.0,186,4070.000000000087,4648.010626481572
677,191016,it_350317170589794,2024-06-27 14:02:00,19.1751683,72.8565016,50.8,25.3,72.5,2.335,1,2.295,0.04,22,31,31,1,1,26825,136,0,27-06-24,1.0,186,4069.9999999999422,4217.651900308027
678,191018,it_350317170589794,2024-06-27 14:04:00,19.17522,72.856505,51.0,23.9,74.7,2.349,1,2.304,0.045,22,31,31,1,1,27639,136,0,27-06-24,1.0,186,4069.9999999999422,3598.725347006246
679,191020,it_350317170589794,2024-06-27 14:06:00,19.17522,72.8564983,51.2,23.9,76.9,2.358,1,2.314,0.044,22,33,31,1,1,28453,136,0,27-06-24,1.0,186,4070.000000000087,3026.8866004492784
680,191022,it_350317170589794,2024-06-27 14:08:00,19.1752066,72.8564483,51.4,24.2,79.1,2.369,1,2.325,0.044,21,33,31,1,1,29267,136,0,27-06-24,1.0,186,2713.333333333295,2768.1316732516007
681,191024,it_350317170589794,2024-06-27 14:10:00,19.17523,72.8564766,51.7,25.3,81.3,2.378,1,2.335,0.043,22,33,31,1,1,30081,136,0,27-06-24,1.0,186,-792.8571428571396,
682,191066,it_350317170589794,2024-06-27 14:21:00,19.184695,72.8583916,51.0,15.5,82.8,2.351,1,2.316,0.035,21,33,31,1,1,30636,136,0,27-06-24,0.833333333,186,2791.8181818181783,
683,191145,it_350317170589794,2024-06-27 14:34:00,19.2469066,72.8648133,49.9,7.7,74.5,2.282,1,2.265,0.017,14,33,33,1,1,27565,136,0,27-06-24,5.5,186,3330.000000000071,
684,191165,it_350317170589794,2024-06-27 14:37:00,19.2612149,72.8729283,49.7,2.8,72.7,2.266,5,2.257,0.009,22,33,33,1,1,26899,136,0,27-06-24,0.166666667,186,,
685,191240,it_350317170589794,2024-06-27 15:06:00,19.281535,72.8774166,52.2,4.1,93.7,2.386,11,2.371,0.015,4,35,33,1,1,34669,136,0,27-06-24,23.9,187,2061.428571428563,
686,191284,it_350317170589794,2024-06-27 15:13:00,19.2863033,72.8643566,51.5,8.7,89.8,2.369,1,2.346,0.023,14,35,33,1,1,33226,136,0,27-06-24,0.833333333,187,2836.6666666666933,
687,191319,it_350317170589794,2024-06-27 15:23:00,19.2851283,72.856915,51.2,4.2,87.5,2.342,1,2.318,0.024,16,35,33,1,1,32375,136,0,27-06-24,0.166666667,187,2589.999999999963,
688,191325,it_350317170589794,2024-06-27 15:24:00,19.2887999,72.8553816,51.1,7.5,86.8,2.354,1,2.329,0.025,21,35,33,1,1,32116,136,0,27-06-24,0.666666667,187,,
689,191689,it_350317170589794,2024-06-27 17:58:00,19.2269083,72.8636033,49.3,11.9,69.4,2.251,1,2.236,0.015,22,33,31,1,1,25678,136,0,27-06-24,2.666666667,190,2867.50000000001,
690,191725,it_350317170589794,2024-06-27 18:04:00,19.205065,72.8651133,48.9,3.8,66.3,2.242,1,2.229,0.013,22,33,31,1,1,24531,136,0,27-06-24,2.5,190,-4994.999999999929,
691,191759,it_350317170589794,2024-06-27 18:09:00,19.189395,72.8584966,49.1,11.5,63.6,2.256,1,2.233,0.023,22,33,31,1,1,23532,136,0,27-06-24,0.833333333,190,,
692,191971,it_350317170589794,2024-06-27 19:35:00,19.1740933,72.8407733,49.4,3.5,69.1,2.251,1,2.242,0.009,22,31,31,1,1,25567,136,0,27-06-24,1.833333333,193,3885.0000000000828,
693,192011,it_350317170589794,2024-06-27 19:41:00,19.1846033,72.8381116,49.2,4.5,67.0,2.243,1,2.233,0.01,22,31,31,1,1,24790,136,0,27-06-24,0.166666667,193,,
694,193280,it_350317170589794,2024-06-28 14:49:00,19.1823016,72.8179716,48.5,5.5,59.2,2.211,2,2.198,0.013,18,28,28,1,1,21904,136,0,28-06-24,1127.0,194,,
695,193350,it_350317170589794,2024-06-28 15:03:00,19.1890916,72.83237,48.2,3.8,54.4,2.198,13,2.188,0.01,22,30,28,1,1,20128,136,0,28-06-24,10.16666667,195,-925.0000000000197,
696,193356,it_350317170589794,2024-06-28 15:04:00,19.189265,72.8354333,48.4,6.7,53.9,2.208,1,2.194,0.014,22,30,28,1,1,19943,136,0,28-06-24,1.0,195,2220.0000000000077,
697,193382,it_350317170589794,2024-06-28 15:08:00,19.1749683,72.8371349,48.0,2.6,51.5,2.198,6,2.185,0.013,22,30,28,1,1,19055,136,0,28-06-24,1.166666667,195,,
698,193582,it_350317170589794,2024-06-28 16:02:00,19.177885,72.8557083,49.3,5.1,70.2,2.247,7,2.237,0.01,22,31,31,1,1,25974,136,0,28-06-24,4.166666667,196,,
699,193614,it_350317170589794,2024-06-28 16:14:00,19.1773733,72.8564216,49.3,5.1,69.0,2.242,1,2.234,0.008,18,31,31,1,1,25530,136,0,28-06-24,11.28333333,197,1406.0,
700,193692,it_350317170589794,2024-06-28 16:34:00,19.1715483,72.85408,48.8,2.6,67.1,2.228,2,2.211,0.017,8,31,31,1,1,24827,136,0,28-06-24,6.75,197,,
701,193745,it_350317170589794,2024-06-28 16:53:00,19.1691566,72.8542883,48.9,9.1,65.1,2.245,1,2.225,0.02,22,31,31,1,1,24087,136,0,28-06-24,17.03333333,198,0.0,163.14126475651193
702,193746,it_350317170589794,2024-06-28 16:53:00,19.1696383,72.8543533,49.1,8.4,65.1,2.243,1,2.225,0.018,22,31,31,1,1,24087,136,0,28-06-24,0.166666667,198,-1973.3333333333521,692.7103290761634
703,193776,it_350317170589794,2024-06-28 17:03:00,19.1750666,72.856605,49.4,17.5,63.5,2.265,1,2.235,0.03,22,31,31,1,1,23495,136,0,28-06-24,8.05,198,1356.6666666666474,
704,193777,it_350317170589794,2024-06-28 17:04:00,19.1750933,72.8565783,49.7,24.4,64.6,2.29,1,2.247,0.043,22,31,31,1,1,23902,136,0,28-06-24,1.0,198,4070.000000000087,
705,193779,it_350317170589794,2024-06-28 17:06:00,19.1750916,72.8565883,49.9,24.3,66.8,2.3,1,2.256,0.044,22,31,31,1,1,24716,136,0,28-06-24,1.0,198,4254.99999999994,
706,193781,it_350317170589794,2024-06-28 17:08:00,19.17511,72.8566183,50.1,24.6,69.1,2.306,1,2.264,0.042,22,31,31,1,1,25567,137,0,28-06-24,1.0,198,,
707,194068,it_350317170589794,2024-06-28 18:24:00,19.173675,72.8632833,48.7,2.9,60.2,2.213,12,2.206,0.007,22,31,31,1,1,22274,137,0,28-06-24,19.18333333,201,,
708,194261,it_350317170589794,2024-06-28 19:05:00,19.1737333,72.8646633,48.4,3.9,54.5,2.209,1,2.198,0.011,22,31,31,1,1,20165,137,0,28-06-24,14.71666667,203,,
709,194550,it_350317170589794,2024-06-28 20:13:00,19.1833283,72.8589666,48.0,4.4,44.8,2.188,1,2.177,0.011,20,31,31,1,1,16576,137,0,28-06-24,24.83333333,205,-1109.9999999999843,
710,194555,it_350317170589794,2024-06-28 20:14:00,19.1810983,72.8585383,48.2,20.0,44.2,2.214,1,2.181,0.033,22,31,31,1,1,16354,137,0,28-06-24,0.833333333,205,-2960.000000000063,
711,194588,it_350317170589794,2024-06-28 20:22:00,19.1751399,72.8565683,48.4,17.6,42.6,2.222,1,2.19,0.032,22,31,31,1,1,15762,137,0,28-06-24,4.266666667,205,1356.6666666666474,
712,194589,it_350317170589794,2024-06-28 20:23:00,19.1751416,72.856575,48.7,24.0,43.7,2.242,1,2.201,0.041,22,31,31,1,1,16169,137,0,28-06-24,1.0,205,,
713,194742,it_350317170589794,2024-06-28 20:59:00,19.173675,72.86823,47.8,3.4,42.1,2.181,1,2.168,0.013,22,31,31,1,1,15577,137,0,28-06-24,18.71666667,206,-1109.9999999999843,1083.8081734842003
714,194750,it_350317170589794,2024-06-28 21:00:00,19.1756133,72.8660583,48.0,13.5,41.5,2.199,1,2.172,0.027,22,31,31,1,1,15355,137,0,28-06-24,0.833333333,206,-2219.9999999999686,-233.36674401732375
715,194794,it_350317170589794,2024-06-28 21:13:00,19.1750383,72.856505,48.2,12.8,40.3,2.205,1,2.183,0.022,22,31,31,1,1,14911,137,0,28-06-24,1.0,206,5735.000000000122,
716,194800,it_350317170589794,2024-06-28 21:19:00,19.1751,72.8564399,48.4,12.6,43.4,2.212,1,2.192,0.02,22,31,31,1,1,16058,137,0,28-06-24,1.0,206,6844.999999999903,
717,194807,it_350317170589794,2024-06-28 21:26:00,19.1751033,72.8564266,48.6,11.4,47.1,2.223,1,2.199,0.024,22,31,31,1,1,17427,137,0,28-06-24,1.0,206,-11099.999999999842,
718,194837,it_350317170589794,2024-06-28 21:44:00,19.17429,72.8561516,48.4,3.8,53.1,2.207,1,2.195,0.012,22,31,31,1,1,19647,137,0,28-06-24,6.5,206,,
719,195214,it_350317170589794,2024-06-28 23:15:00,19.17457,72.8614016,47.9,4.1,44.2,2.188,1,2.176,0.012,22,31,31,1,1,16354,137,0,28-06-24,0.166666667,208,,
720,195343,it_350317170589794,2024-06-29 00:10:00,19.1726983,72.8545283,51.9,6.1,95.9,2.364,5,2.345,0.019,14,33,33,1,1,35483,137,0,29-06-24,0.666666667,209,3058.6666666666665,
721,195466,it_350317170589794,2024-06-29 00:30:00,19.179945,72.8364299,50.4,7.0,83.5,2.299,1,2.284,0.015,14,33,33,1,1,30895,137,0,29-06-24,3.833333333,209,,
722,196579,it_350317170589794,2024-06-29 14:48:00,19.1756566,72.8684633,50.1,7.1,85.7,2.287,1,2.275,0.012,14,31,31,1,1,31709,138,0,29-06-24,4.183333333,212,9619.999999999864,2125.749068270456
723,196608,it_350317170589794,2024-06-29 14:53:00,19.1764683,72.8809383,50.0,11.1,83.1,2.284,7,2.266,0.018,22,33,31,1,1,30747,138,0,29-06-24,0.666666667,212,739.9999999999895,-inf
724,196615,it_350317170589794,2024-06-29 14:54:00,19.17453,72.8813466,49.8,2.6,82.7,2.286,1,2.268,0.018,22,33,31,1,1,30599,138,0,29-06-24,0.833333333,212,-5919.999999999916,
725,196652,it_350317170589794,2024-06-29 15:05:00,19.1764083,72.87905,49.9,17.9,81.1,2.294,1,2.266,0.028,22,33,31,1,1,30007,138,0,29-06-24,0.333333333,212,739.9999999999895,
726,196655,it_350317170589794,2024-06-29 15:06:00,19.176315,72.8772099,49.8,6.6,80.9,2.274,1,2.26,0.014,18,33,31,1,1,29933,138,0,29-06-24,0.5,212,-inf,
727,196657,it_350317170589794,2024-06-29 15:06:00,19.1760883,72.8759449,49.8,3.8,80.8,2.268,2,2.258,0.01,14,33,31,1,1,29896,138,0,29-06-24,0.166666667,212,,
728,196994,it_350317170589794,2024-06-29 17:24:00,19.177085,72.8567583,49.1,4.6,71.1,2.235,12,2.227,0.008,22,33,31,1,1,26307,138,0,29-06-24,1.5,213,,
729,197152,it_350317170589794,2024-06-29 17:59:00,19.16158,72.8564766,48.8,11.9,65.9,2.233,1,2.211,0.022,22,33,31,1,1,24383,138,0,29-06-24,16.65,215,-6844.999999999903,1449.0243468352112
730,197224,it_350317170589794,2024-06-29 18:13:00,19.17513,72.8565583,49.0,12.3,62.2,2.237,7,2.219,0.018,22,33,31,1,1,23014,138,0,29-06-24,1.0,215,5919.999999999916,1758.6695971782065
731,197230,it_350317170589794,2024-06-29 18:19:00,19.1751666,72.8565249,49.2,11.8,65.3,2.249,1,2.227,0.022,22,33,31,1,1,24198,138,0,29-06-24,1.0,215,5920.000000000126,2359.9062879949643
732,197236,it_350317170589794,2024-06-29 18:25:00,19.1751616,72.8565083,49.4,12.7,68.6,2.256,7,2.236,0.02,22,33,31,1,1,25382,138,0,29-06-24,1.0,215,4809.999999999932,3967.5956812405093
733,197241,it_350317170589794,2024-06-29 18:30:00,19.1751683,72.8564683,49.6,11.3,71.2,2.267,1,2.245,0.022,22,33,31,1,1,26344,138,0,29-06-24,1.0,215,4995.000000000106,5048.506949759362
734,197246,it_350317170589794,2024-06-29 18:35:00,19.17519,72.85646,49.8,10.8,73.9,2.277,1,2.255,0.022,22,33,31,1,1,27343,138,0,29-06-24,1.0,215,4994.999999999929,4782.616405433942
735,197251,it_350317170589794,2024-06-29 18:40:00,19.17518,72.85645,50.0,11.5,76.6,2.285,1,2.263,0.022,22,33,31,1,1,28342,138,0,29-06-24,1.0,215,4809.999999999932,4393.1546675066
736,197256,it_350317170589794,2024-06-29 18:45:00,19.1752116,72.8564383,50.2,12.6,79.2,2.293,1,2.274,0.019,22,33,31,1,1,29304,138,0,29-06-24,1.0,215,3885.0000000000828,4206.648412986208
737,197260,it_350317170589794,2024-06-29 18:49:00,19.1752333,72.8564333,50.4,12.0,81.3,2.304,1,2.282,0.022,22,33,31,1,1,30081,138,0,29-06-24,1.0,215,4069.9999999999422,3908.834706011802
738,197264,it_350317170589794,2024-06-29 18:53:00,19.1751733,72.8564,50.6,11.4,83.5,2.314,1,2.292,0.022,22,33,31,1,1,30895,138,0,29-06-24,1.0,215,2775.000000000059,3622.0211317506487
739,197267,it_350317170589794,2024-06-29 18:56:00,19.1751683,72.8564216,50.8,10.7,85.0,2.324,1,2.3,0.024,14,33,31,1,1,31450,138,0,29-06-24,1.0,215,4069.9999999999422,3377.9226594032
740,197271,it_350317170589794,2024-06-29 19:00:00,19.1751633,72.8564116,51.0,12.5,87.2,2.333,1,2.309,0.024,22,33,31,1,1,32264,138,0,29-06-24,1.0,215,2959.999999999958,3236.0255895855316
741,197274,it_350317170589794,2024-06-29 19:03:00,19.1751249,72.8564233,51.2,12.0,88.8,2.34,1,2.318,0.022,18,33,31,1,1,32856,138,0,29-06-24,1.0,215,2960.000000000063,3096.0933077728796
742,197277,it_350317170589794,2024-06-29 19:06:00,19.17515,72.8564283,51.4,10.5,90.3,2.352,1,2.326,0.026,14,33,31,1,1,33448,138,0,29-06-24,1.0,215,2959.999999999958,3058.3168804508327
743,197280,it_350317170589794,2024-06-29 19:09:00,19.1751383,72.8564399,51.6,11.2,92.0,2.359,1,2.336,0.023,14,33,31,1,1,34040,138,0,29-06-24,1.0,215,2960.000000000063,2816.0602961484838
744,197283,it_350317170589794,2024-06-29 19:12:00,19.1751466,72.8564399,51.8,12.7,93.6,2.368,1,2.346,0.022,14,33,31,1,1,34632,138,0,29-06-24,1.0,215,2959.999999999958,2734.2491005641095
745,197286,it_350317170589794,2024-06-29 19:15:00,19.1751333,72.856445,52.0,10.6,95.1,2.38,1,2.354,0.026,14,33,31,1,1,35224,138,0,29-06-24,1.0,215,2774.9999999999604,2377.042881167615
746,197289,it_350317170589794,2024-06-29 19:18:00,19.1750983,72.8564516,52.2,10.5,96.7,2.392,1,2.364,0.028,14,33,31,1,1,35779,138,0,29-06-24,1.0,215,1850.0000000000393,1943.5158769298414
747,197291,it_350317170589794,2024-06-29 19:20:00,19.1751066,72.8564483,52.4,12.6,97.7,2.397,1,2.372,0.025,14,33,31,1,1,36149,138,0,29-06-24,1.0,215,2589.999999999963,1464.552330816268
748,197294,it_350317170589794,2024-06-29 19:23:00,19.1751066,72.8564399,52.6,11.8,99.1,2.409,1,2.382,0.027,14,33,31,1,1,36667,138,0,29-06-24,1.0,215,0.0,983.8896019526758
749,197296,it_350317170589794,2024-06-29 19:25:00,19.1751,72.8564366,52.8,10.9,99.1,2.416,1,2.389,0.027,14,33,31,1,1,36667,138,0,29-06-24,1.0,215,0.0,560.0660232487917
750,197299,it_350317170589794,2024-06-29 19:28:00,19.175075,72.856445,53.0,10.6,99.1,2.43,1,2.4,0.03,14,33,31,1,1,36667,138,0,29-06-24,1.0,215,0.0,
751,197301,it_350317170589794,2024-06-29 19:30:00,19.1750733,72.8564349,53.2,13.2,99.1,2.431,1,2.41,0.021,21,33,31,1,1,36667,138,0,29-06-24,1.0,215,0.0,
752,197303,it_350317170589794,2024-06-29 19:32:00,19.175085,72.8564383,53.4,13.1,99.1,2.439,1,2.418,0.021,14,33,31,1,1,36667,138,0,29-06-24,1.0,215,0.0,
753,197305,it_350317170589794,2024-06-29 19:34:00,19.1750716,72.8564483,53.6,13.1,99.1,2.448,1,2.426,0.022,21,33,31,1,1,36667,138,0,29-06-24,1.0,215,,
754,197395,it_350317170589794,2024-06-29 20:00:00,19.177435,72.8562649,52.5,4.3,94.7,2.396,5,2.379,0.017,14,33,31,1,1,35039,138,0,29-06-24,11.16666667,216,2590.0,
755,197459,it_350317170589794,2024-06-29 20:13:00,19.1779249,72.8556816,52.0,6.8,91.2,2.377,1,2.357,0.02,14,33,31,1,1,33744,138,0,29-06-24,3.833333333,216,,
756,197799,it_350317170589794,2024-06-29 21:30:00,19.1722616,72.8697416,50.3,5.1,79.3,2.293,7,2.283,0.01,18,33,31,1,1,29341,138,0,29-06-24,13.0,219,3607.5000000000127,
757,197890,it_350317170589794,2024-06-29 21:54:00,19.1739316,72.8567533,49.9,5.9,75.4,2.275,1,2.264,0.011,18,33,31,1,1,27898,138,0,29-06-24,3.216666667,219,2775.00000000001,
758,197917,it_350317170589794,2024-06-29 21:59:00,19.1756966,72.8687816,49.5,6.4,72.4,2.271,16,2.254,0.017,22,33,31,1,1,26788,138,0,29-06-24,0.333333333,219,-inf,
759,197932,it_350317170589794,2024-06-29 22:01:00,19.1761083,72.8758383,49.5,8.5,71.2,2.272,7,2.25,0.022,22,33,31,1,1,26344,138,0,29-06-24,0.166666667,219,,
760,198152,it_350317170589794,2024-06-29 23:15:00,19.1751933,72.8566683,49.5,12.9,63.4,2.26,7,2.241,0.019,22,33,31,1,1,23458,138,0,29-06-24,19.83333333,221,4809.999999999932,4618.092674233299
761,198157,it_350317170589794,2024-06-29 23:20:00,19.175225,72.8566766,49.7,12.3,66.0,2.27,7,2.251,0.019,22,33,31,1,1,24420,138,0,29-06-24,1.0,221,4440.000000000095,4405.36284484868
762,198162,it_350317170589794,2024-06-29 23:25:00,19.1752116,72.8567,49.9,10.8,68.4,2.281,7,2.26,0.021,22,33,31,1,1,25308,138,0,29-06-24,1.0,221,4809.999999999932,4268.083866089037
763,198167,it_350317170589794,2024-06-29 23:30:00,19.175225,72.8566983,50.1,11.0,71.0,2.291,7,2.27,0.021,22,33,31,1,1,26270,138,0,29-06-24,1.0,221,4070.000000000087,4054.2878966156686
764,198171,it_350317170589794,2024-06-29 23:34:00,19.1752266,72.8567049,50.3,12.0,73.2,2.298,1,2.278,0.02,22,33,31,1,1,27084,138,0,29-06-24,1.0,221,2959.999999999958,3890.438801526355
765,198174,it_350317170589794,2024-06-29 23:37:00,19.1752149,72.8567049,50.5,11.2,74.8,2.306,1,2.285,0.021,22,33,31,1,1,27676,138,0,29-06-24,1.0,221,3884.999999999945,3696.287203562969
766,198178,it_350317170589794,2024-06-29 23:41:00,19.17523,72.8566633,50.7,11.9,76.9,2.317,7,2.296,0.021,21,33,31,1,1,28453,138,0,29-06-24,1.0,221,3515.000000000075,3481.9131697069784
767,198182,it_350317170589794,2024-06-29 23:44:00,19.1752066,72.8566433,50.9,10.6,78.8,2.327,1,2.305,0.022,21,33,31,1,1,29156,138,0,29-06-24,1.0,221,3884.999999999945,3343.8967587982306
768,198186,it_350317170589794,2024-06-29 23:48:00,19.1751783,72.856635,51.1,10.8,80.9,2.337,1,2.316,0.021,21,31,31,1,1,29933,138,0,29-06-24,1.0,221,2960.000000000063,3289.532539344894
769,198189,it_350317170589794,2024-06-29 23:51:00,19.1751783,72.8566033,51.3,10.7,82.5,2.347,1,2.324,0.023,22,31,31,1,1,30525,138,0,29-06-24,1.0,221,2959.999999999958,3050.470484372206
770,198192,it_350317170589794,2024-06-29 23:54:00,19.1751633,72.8566116,51.5,10.9,84.1,2.356,1,2.333,0.023,18,31,31,1,1,31117,138,0,29-06-24,1.0,221,2959.999999999958,2928.5196438983035
771,198195,it_350317170589794,2024-06-29 23:57:00,19.1751666,72.8566033,51.7,10.5,85.7,2.366,1,2.342,0.024,14,31,31,1,1,31709,138,0,29-06-24,1.0,221,2960.000000000063,2688.68242649647
772,198198,it_350317170589794,2024-06-30 00:00:00,19.1751716,72.8565933,51.9,13.2,87.3,2.371,1,2.352,0.019,18,31,31,1,1,32301,138,0,30-06-24,1.0,221,2034.9999999999711,2701.136312339271
773,198200,it_350317170589794,2024-06-30 00:02:00,19.1751616,72.8566083,52.1,12.5,88.4,2.38,1,2.359,0.021,18,31,31,1,1,32708,138,0,30-06-24,1.0,221,2960.000000000063,2602.219364163125
774,198203,it_350317170589794,2024-06-30 00:05:00,19.17515,72.8566033,52.3,10.2,90.0,2.395,1,2.369,0.026,14,31,31,1,1,33300,138,0,30-06-24,1.0,221,1849.9999999999736,2479.911102049613
775,198205,it_350317170589794,2024-06-30 00:07:00,19.1751483,72.8565649,52.5,10.5,91.0,2.402,1,2.375,0.027,14,31,31,1,1,33670,138,0,30-06-24,1.0,221,3514.99999999995,2367.52573715862
776,198209,it_350317170589794,2024-06-30 00:11:00,19.17519,72.8565333,52.7,12.8,92.9,2.41,1,2.389,0.021,21,31,31,1,1,34373,138,0,30-06-24,2.0,221,2035.0000000000434,2322.0296768878734
777,198211,it_350317170589794,2024-06-30 00:13:00,19.1751933,72.8565549,52.9,13.3,94.0,2.418,1,2.397,0.021,18,31,31,1,1,34780,139,0,30-06-24,1.0,221,1849.9999999999736,2170.929399890084
778,198213,it_350317170589794,2024-06-30 00:15:00,19.1751933,72.8565583,53.1,12.3,95.0,2.427,1,2.405,0.022,14,31,31,1,1,35150,139,0,30-06-24,1.0,221,2035.0000000000434,2096.3533458379948
779,198215,it_350317170589794,2024-06-30 00:17:00,19.1752033,72.8565249,53.3,10.1,96.1,2.44,1,2.412,0.028,4,31,31,1,1,35557,139,0,30-06-24,1.0,221,2034.9999999999711,1710.1570576841245
